aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
0.0786,0.9470,0.8269,-1.4648,-4.8218,-96.8628,14.5996,-29.1016,-1.2451
0.0542,0.9677,0.8744,0.0000,-7.4463,-111.3281,14.5996,-29.1016,-1.2451
0.0028,0.9923,0.9626,2.5024,-8.1787,-119.6289,14.5996,-29.1016,-1.2451
-0.0227,0.9263,0.9841,5.2490,-8.3618,-128.9673,14.5996,-29.1016,-1.2451
-0.0647,0.8005,1.0106,8.1177,-7.9346,-138.1836,15.3687,-25.5737,-1.6113
-0.1145,0.6215,1.0502,18.4326,-6.3477,-155.1514,15.3687,-25.5737,-1.6113
-0.1631,0.0823,1.0834,23.6206,-4.4556,-161.1938,15.3687,-25.5737,-1.6113
-0.1930,-0.2202,1.0592,25.8179,-2.3193,-164.7339,15.3687,-25.5737,-1.6113
-0.2076,-0.5281,1.0341,24.8413,1.6479,-162.1704,15.3687,-25.5737,-1.6113
-0.1759,-1.1296,1.0034,27.9541,3.2349,-156.2500,13.8184,-21.6309,-0.9399
-0.1482,-1.4263,0.9475,32.7759,4.9438,-146.8506,13.8184,-21.6309,-0.9399
-0.1055,-1.6896,0.8700,30.8838,6.3477,-112.6709,13.8184,-21.6309,-0.9399
-0.0210,-2.0255,0.7373,28.1982,5.0049,-97.3511,13.8184,-21.6309,-0.9399
0.0120,-2.0585,0.7251,18.0664,2.8076,-77.2705,13.7817,-20.6665,0.4761
0.0461,-2.0315,0.7650,0.2441,-2.9297,-34.9731,13.7817,-20.6665,0.4761
0.0892,-1.7727,0.9801,-9.8267,-4.6387,-15.1367,13.7817,-20.6665,0.4761
0.1069,-1.5385,1.0792,-18.1885,-5.3101,2.8076,13.7817,-20.6665,0.4761
0.1196,-1.2743,1.1511,-29.4800,-3.1738,31.7993,13.7817,-20.6665,0.4761
0.1624,-0.7235,1.2185,-32.7148,-1.2207,40.9546,13.4888,-22.1558,0.2075
0.1857,-0.4731,1.2115,-33.8135,1.2817,47.2412,13.4888,-22.1558,0.2075
0.1981,-0.2460,1.1923,-32.4097,3.7231,50.5981,13.4888,-22.1558,0.2075
0.2186,-0.0563,1.1659,-26.4893,8.3618,50.2319,13.4888,-22.1558,0.2075
0.2638,0.2112,1.0936,-22.8882,10.3760,47.6074,13.8672,-23.3032,-0.4883
0.2833,0.3022,1.0321,-19.7754,12.0850,43.3960,13.8672,-23.3032,-0.4883
0.3010,0.3586,0.9745,-11.4746,12.7563,33.2642,13.8672,-23.3032,-0.4883
0.3206,0.4103,0.8732,-7.1411,11.8408,28.0151,13.8672,-23.3032,-0.4883
0.3284,0.4149,0.8400,-2.5024,10.6201,23.1934,13.8672,-23.3032,-0.4883
0.3347,0.4092,0.8213,4.3335,6.7139,13.3057,14.7461,-23.4009,-0.0610
0.3376,0.3218,0.8429,6.8359,4.6387,8.6060,14.7461,-23.4009,-0.0610
0.3301,0.2446,0.8654,8.9111,3.1738,4.6387,14.7461,-23.4009,-0.0610
0.3152,0.1653,0.8756,11.6577,1.7700,0.0610,14.7461,-23.4009,-0.0610
0.3024,0.0112,0.9006,15.5029,-0.4883,-0.7935,14.1113,-22.9614,-0.8545
0.3021,-0.0520,0.9316,14.5874,-1.0986,-0.9766,14.1113,-22.9614,-0.8545
0.2999,-0.1033,0.9613,12.5122,-1.2207,0.4272,14.1113,-22.9614,-0.8545
0.2786,-0.1573,0.9752,7.8125,-0.0610,1.8311,14.1113,-22.9614,-0.8545
0.2778,-0.1593,0.9600,5.3101,0.6714,3.4790,14.1113,-22.9614,-0.8545
0.2736,-0.1615,0.9424,3.1128,1.4038,5.3101,14.3677,-22.9370,-1.4160
0.2687,-0.1711,0.9255,0.4272,1.4038,8.5449,14.3677,-22.9370,-1.4160
0.2607,-0.1927,0.8966,-0.4883,0.9766,10.4370,14.3677,-22.9370,-1.4160
0.2476,-0.2012,0.8827,0.3052,0.1221,12.6953,14.3677,-22.9370,-1.4160
0.2457,-0.2123,0.8679,-0.5493,-1.5869,17.7612,14.2578,-23.0591,-1.6113
0.2427,-0.2036,0.8813,-3.7842,-2.6245,20.2637,14.2578,-23.0591,-1.6113
0.2527,-0.1864,0.9053,-6.2256,-3.4180,22.7661,14.2578,-23.0591,-1.6113
0.2529,-0.1615,0.9320,-7.9346,-4.1504,27.0386,14.2578,-23.0591,-1.6113
0.2562,-0.1080,0.9705,-11.2305,-4.3335,28.5645,14.2578,-23.0591,-1.6113
0.2657,-0.0961,0.9716,-16.2964,-4.5776,29.7241,14.5386,-23.7549,-0.8301
0.2632,-0.0126,1.0417,-18.5547,-3.4180,31.1279,14.5386,-23.7549,-0.8301
0.2507,0.0789,1.1118,-8.6670,-2.6245,31.0669,14.5386,-23.7549,-0.8301
0.2507,0.1052,1.1355,-4.6387,-1.5869,30.2124,14.5386,-23.7549,-0.8301
0.2451,0.1082,1.1439,-1.5259,0.0000,27.5879,14.0625,-24.4751,-2.2827

-0.0734,-0.1517,1.8143,31.4331,-91.3696,-49.4385,14.4409,-21.0327,-9.2041
-0.0939,-0.2709,2.0375,41.5039,-85.1440,-50.1099,10.9497,-18.0298,-13.3057
-0.1184,-0.3923,2.1934,69.9463,-67.6270,-47.9126,10.9497,-18.0298,-13.3057
-0.1935,-0.6870,2.3634,76.7212,-57.0679,-44.9829,10.9497,-18.0298,-13.3057
-0.2617,-0.7922,2.5366,57.5562,-45.4712,-41.0156,10.9497,-18.0298,-13.3057
-0.2760,-0.9346,2.7781,37.1704,-17.6392,-28.0762,8.9966,-14.3311,-13.5010
-0.3209,-1.1605,3.3230,21.7896,0.4883,-18.8599,8.9966,-14.3311,-13.5010
-0.3531,-1.2277,3.4542,12.6953,21.9727,-7.8735,8.9966,-14.3311,-13.5010
-0.3837,-1.2439,3.5018,10.0098,70.1294,16.4795,8.9966,-14.3311,-13.5010
-0.5043,-1.1056,3.3651,-10.6201,96.1304,28.1372,8.9966,-14.3311,-13.5010
-0.5635,-0.9584,3.1477,-29.6021,121.5210,38.3301,13.8062,-16.9556,-11.0107
-0.6108,-0.7853,2.9337,-46.8750,160.4614,51.8188,13.8062,-16.9556,-11.0107
-0.6768,-0.4489,2.4022,-76.3550,186.2793,54.6875,13.8062,-16.9556,-11.0107
-0.6809,-0.2952,2.1533,-93.1396,204.1626,54.9316,13.8062,-16.9556,-11.0107
-0.6733,-0.1449,1.8979,-121.2769,233.5815,48.4009,15.1489,-20.3735,-1.3794
-0.6616,0.0500,1.2181,-130.0049,244.0186,42.1143,15.1489,-20.3735,-1.3794
-0.6016,0.1173,0.8553,-136.2305,249.5117,34.7900,15.1489,-20.3735,-1.3794
-0.5499,0.1766,0.5098,-131.2256,249.1455,19.0430,15.1489,-20.3735,-1.3794
-0.3754,0.2334,-0.0269,-118.4082,243.1641,11.3525,15.1489,-20.3735,-1.3794
-0.2988,0.2242,-0.2302,-97.7783,233.3984,5.1270,16.7603,-23.3521,1.3428
-0.1935,0.2119,-0.3992,-64.3311,206.7871,-3.5400,16.7603,-23.3521,1.3428
0.0026,0.1501,-0.6489,-46.3867,190.5518,-6.5918,16.7603,-23.3521,1.3428
0.0358,0.1599,-0.7012,-23.8037,172.2412,-7.9956,16.7603,-23.3521,1.3428
0.1570,0.1909,-0.7220,-20.3247,137.2681,-11.8408,21.1792,-25.0977,1.5503
0.3062,0.1294,-0.6809,-5.4932,120.4224,-14.6484,21.1792,-25.0977,1.5503
0.3638,0.0541,-0.6338,1.5869,104.6753,-16.9067,21.1792,-25.0977,1.5503
0.4100,-0.0392,-0.5721,5.3711,76.8433,-18.3105,21.1792,-25.0977,1.5503
0.4728,-0.1952,-0.4567,7.1411,64.3311,-16.6626,21.1792,-25.0977,1.5503
0.4948,-0.2563,-0.4186,9.8267,52.1851,-13.7329,23.6450,-25.0000,1.7822
0.5079,-0.3125,-0.3777,10.4980,29.7852,-6.3477,23.6450,-25.0000,1.7822
0.5277,-0.3838,-0.2332,10.4370,18.9209,-2.1362,23.6450,-25.0000,1.7822
0.5238,-0.3727,-0.1229,6.8359,9.2773,2.7466,23.6450,-25.0000,1.7822
0.5248,-0.3538,-0.0248,9.2773,-5.0659,11.7798,23.9502,-25.6470,1.7700
0.4893,-0.3687,0.1119,14.5264,-11.3525,15.7471,23.9502,-25.6470,1.7700
0.4797,-0.3932,0.2072,18.1274,-17.6392,19.8364,23.9502,-25.6470,1.7700
0.4645,-0.4229,0.2988,22.8271,-27.0386,28.3203,23.9502,-25.6470,1.7700
0.4447,-0.5358,0.4424,30.0293,-30.3955,33.0811,23.6572,-25.9277,1.0254
0.4337,-0.5818,0.4589,31.0669,-32.6538,38.7573,23.6572,-25.9277,1.0254
0.4076,-0.6205,0.4518,32.7759,-35.1563,52.8564,23.6572,-25.9277,1.0254
0.3705,-0.5991,0.4811,28.4424,-41.9922,60.5469,23.6572,-25.9277,1.0254
0.3933,-0.5323,0.5006,19.6533,-44.7998,67.8711,23.6572,-25.9277,1.0254
0.3998,-0.4141,0.4745,9.8267,-46.6309,90.2710,21.8140,-26.2817,1.6479
0.3740,-0.1687,0.3470,6.5918,-52.3071,84.2285,21.8140,-26.2817,1.6479
0.3617,-0.0793,0.2744,18.7378,-58.1055,86.6699,21.8140,-26.2817,1.6479
0.3275,-0.0566,0.2114,35.4614,-65.6128,87.1582,21.8140,-26.2817,1.6479
0.3029,-0.0776,0.1934,49.9878,-83.1299,85.2051,21.8140,-26.2817,1.6479
0.2266,-0.1968,0.3685,53.2837,-93.0176,85.2051,19.9097,-27.4658,1.8799
0.1915,-0.1963,0.5978,53.2227,-101.8677,86.7920,19.9097,-27.4658,1.8799
0.1675,-0.1328,0.8521,53.7109,-111.9385,92.8955,19.9097,-27.4658,1.8799
0.1799,-0.0535,1.5305,58.0444,-111.8164,96.2524,19.9097,-27.4658,1.8799
0.1874,0.0687,1.8590,59.1431,-107.2998,99.6704,17.0288,-28.4180,-0.6958
0.2166,0.1842,2.1022,55.6641,-84.1675,102.2949,17.0288,-28.4180,-0.6958
0.2476,0.5410,2.4122,32.3486,-68.6035,101.0742,17.0288,-28.4180,-0.6958
0.2635,0.7021,2.3896,24.4141,-51.2085,98.2666,17.0288,-28.4180,-0.6958
0.2874,0.8920,2.2997,6.4087,-17.4561,85.0830,17.0288,-28.4180,-0.6958
0.3450,1.2888,2.0258,-22.2168,-2.8687,75.8057,15.6616,-30.6152,-1.4771
0.3882,1.4852,1.8119,-37.3535,10.0708,64.3311,15.6616,-30.6152,-1.4771
0.4282,1.6125,1.5848,-44.8608,27.6489,34.1797,15.6616,-30.6152,-1.4771
0.4656,1.5936,1.1123,-31.6772,30.9448,18.3716,15.6616,-30.6152,-1.4771
0.4705,1.4919,0.9193,-20.5688,31.2500,3.4180,15.5151,-31.6528,-1.2939
0.4740,1.3705,0.7437,-10.6812,29.7852,-25.1465,15.5151,-31.6528,-1.2939
0.4418,1.1515,0.5233,-3.6621,21.7285,-32.4707,15.5151,-31.6528,-1.2939
0.4327,1.0354,0.5021,-1.7700,15.8081,-42.1143,15.5151,-31.6528,-1.2939
0.4297,0.9335,0.5100,-1.1597,9.8877,-50.4761,15.5151,-31.6528,-1.2939
0.4139,0.9104,0.5240,-7.0190,0.9155,-63.0493,16.2109,-30.4688,-0.0366
0.3765,1.0604,0.5244,-9.7046,-2.4414,-69.5801,16.2109,-30.4688,-0.0366
0.3516,1.1183,0.4808,-9.2163,-5.5542,-77.6978,16.2109,-30.4688,-0.0366
0.3303,1.1674,0.4475,-7.3242,-15.0146,-96.6797,16.2109,-30.4688,-0.0366
0.2476,1.3425,0.5022,4.2114,-20.3247,-107.4219,16.7603,-27.8320,0.6348
0.1906,1.3124,0.5533,15.0757,-25.2686,-120.5444,16.7603,-27.8320,0.6348
0.1246,1.1394,0.6276,30.5176,-31.8604,-149.4141,16.7603,-27.8320,0.6348
-0.0389,0.4663,0.8545,35.1563,-33.2642,-161.3770,16.7603,-27.8320,0.6348
-0.0771,0.0669,1.0292,39.7339,-33.3862,-169.5557,16.7603,-27.8320,0.6348
-0.0913,-0.3495,1.1892,49.7437,-26.0620,-171.6919,17.3706,-22.6563,-1.0132
-0.0554,-1.1064,1.3917,48.9502,-19.4092,-164.7949,17.3706,-22.6563,-1.0132
-0.0166,-1.4504,1.4561,44.9829,-11.7798,-153.4424,17.3706,-22.6563,-1.0132
0.0330,-1.7535,1.3906,34.3018,3.2349,-118.8965,17.3706,-22.6563,-1.0132
0.1107,-2.0579,1.1249,21.6064,8.8501,-96.3745,16.0522,-19.9829,-0.8301
0.1470,-2.0498,1.0205,9.3384,11.6577,-72.6318,16.0522,-19.9829,-0.8301
0.1807,-1.9385,0.9401,-1.0376,12.3901,-26.5503,16.0522,-19.9829,-0.8301
0.2284,-1.4458,0.8942,-14.4653,10.1318,-7.6294,16.0522,-19.9829,-0.8301
0.2534,-1.1835,0.8998,-15.8081,8.2397,6.9580,16.0522,-19.9829,-0.8301
0.2771,-0.9323,0.9036,-16.6016,6.1035,26.7334,16.0400,-20.4102,-0.9766
0.3199,-0.4817,0.8813,-18.9209,5.4321,32.1045,16.0400,-20.4102,-0.9766
0.3462,-0.2949,0.8644,-19.6533,4.6387,34.9731,16.0400,-20.4102,-0.9766
0.3739,-0.1525,0.8496,-1.9531,2.8687,34.9121,16.0400,-20.4102,-0.9766
0.4087,0.0254,0.8221,-10.7422,2.0142,33.1421,16.3940,-21.1914,-0.1343
0.4131,0.0797,0.8171,-7.3853,0.7935,30.9448,16.3940,-21.1914,-0.1343
0.4163,0.1243,0.8247,-5.3101,-0.4272,26.1841,16.3940,-21.1914,-0.1343
0.4349,0.1835,0.8763,-0.8545,-2.2583,23.3765,16.3940,-21.1914,-0.1343
0.4391,0.2047,0.9008,1.2817,-2.6855,20.4468,16.3940,-21.5820,-0.7202
0.4388,0.2185,0.9198,2.5024,-2.8687,14.4653,16.6016,-21.5820,-0.7202
0.4370,0.2312,0.9447,1.0986,-2.9297,11.5356,16.6016,-21.5820,-0.7202
0.4307,0.2249,0.9572,1.5259,-2.7466,8.4839,16.6016,-21.5820,-0.7202
0.4286,0.1904,0.9697,2.6855,-2.1973,2.1362,16.6016,-21.5820,-0.7202
0.4094,0.0631,0.9713,2.9297,-1.7700,0.0000,16.2476,-21.9116,-1.3794
0.4011,0.0034,0.9546,0.3052,-1.2817,-1.4648,16.2476,-21.9116,-1.3794
0.3910,-0.0637,0.9332,-2.9907,-0.9766,-1.7700,16.2476,-21.9116,-1.3794
0.3882,-0.1864,0.9000,-5.1880,-1.0986,-0.4883,16.2476,-21.9116,-1.3794
0.3977,-0.2178,0.8965,-6.1646,-1.4648,1.3428,16.7725,-21.4233,-1.1719
0.4111,-0.2140,0.9143,-8.3618,-1.7090,6.1646,16.7725,-21.4233,-1.1719
0.3978,-0.1570,0.9309,-7.3242,-1.4038,7.9346,16.7725,-21.4233,-1.1719
0.3885,-0.1385,0.9218,-5.1270,-1.3428,9.1553,16.7725,-21.4233,-1.1719
0.3792,-0.1301,0.8977,-2.3804,-1.6479,11.4136,16.7725,-21.4233,-1.1719
0.3761,-0.1058,0.8889,-2.0142,-1.8921,12.3291,16.3574,-22.2656,-0.4395
0.3745,-0.0988,0.8875,-3.4790,-2.2583,12.8784,16.3574,-22.2656,-0.4395
0.3771,-0.0939,0.8839,-8.1177,-2.8687,13.8550,16.3574,-22.2656,-0.4395
0.3765,-0.0438,0.8953,-9.7046,-3.2349,14.7095,16.3574,-22.2656,-0.4395
0.3805,-0.0132,0.9069,-10.1929,-3.5400,14.9536,15.7227,-22.9126,-1.2085
0.3865,0.0059,0.9211,-10.4370,-3.8452,14.7705,15.7227,-22.9126,-1.2085
0.3843,0.0114,0.9211,-11.5356,-4.2114,14.2212,15.7227,-22.9126,-1.2085
0.3868,0.0065,0.9271,-15.9302,-4.1504,13.8550,15.7227,-22.9126,-1.2085
0.3971,0.0133,0.9304,-3.6011,-4.5166,13.9771,15.7227,-22.9126,-1.2085
0.3953,0.0284,0.9196,-14.0991,-4.8218,14.0991,16.3330,-23.2056,-1.0986
0.3820,0.0520,0.9081,-13.7329,-4.8218,14.2212,16.3330,-23.2056,-1.0986
0.3787,0.0712,0.9065,-10.8643,-6.1035,13.6108,16.3330,-23.2056,-1.0986
0.3827,0.1157,0.9301,-10.3149,-6.7139,12.8784,16.3330,-23.2056,-1.0986
0.3883,0.1246,0.9545,-8.2397,-7.0190,11.7798,16.1865,-23.7671,-0.9521
0.3823,0.1270,0.9740,-3.9673,-6.4087,9.0942,16.1865,-23.7671,-0.9521

0.1572,0.1792,1.5668,-2.8687,-0.1831,-2.6855,14.4653,-22.9248,-9.6558
0.1720,0.2236,1.6559,-4.0894,2.9907,-3.2959,14.4653,-22.9248,-9.6558
0.1849,0.2668,1.7385,-6.4697,11.8408,-7.2021,14.4653,-22.9248,-9.6558
0.1813,0.2631,1.8402,-6.2256,16.9067,-9.7656,14.4409,-22.7295,-10.0464
0.1859,0.2589,1.8629,-9.1553,22.4609,-12.1460,14.4409,-22.7295,-10.0464
0.1770,0.2468,1.8788,-13.1226,28.0762,-16.6626,14.4409,-22.7295,-10.0464
0.1683,0.2142,1.9141,-18.3716,38.9404,-18.7988,14.4409,-22.7295,-10.0464
0.1580,0.1870,1.9075,-21.6675,44.5557,-20.8740,15.2832,-23.0591,-6.8237
0.1439,0.1611,1.8783,-23.3765,55.1758,-23.9258,15.2832,-23.0591,-6.8237
0.1155,0.1224,1.9467,-22.2168,60.7300,-24.7803,15.2832,-23.0591,-6.8237
0.1194,0.1162,1.9563,-24.7803,67.3218,-25.9399,15.2832,-23.0591,-6.8237
0.1199,0.1211,1.9342,-34.5459,81.9092,-28.8086,15.2832,-23.0591,-6.8237
0.0923,0.1532,1.8094,-34.6680,88.6841,-30.3955,15.6372,-24.1821,-1.7944
0.0914,0.1664,1.6917,-38.6963,95.1538,-32.8979,15.6372,-24.1821,-1.7944
0.0868,0.1234,1.5342,-40.8325,100.8301,-35.8887,15.6372,-24.1821,-1.7944
0.0823,0.1042,1.3860,-44.9829,107.8491,-40.2222,15.6372,-24.1821,-1.7944
0.0643,0.0634,1.1747,-42.6636,109.1919,-41.8091,12.8052,-23.2788,1.6968
0.0570,0.0693,1.0543,-40.8936,110.2295,-43.2739,12.8052,-23.2788,1.6968
0.0535,0.0532,0.9690,-40.5273,94.4824,-46.4478,12.8052,-23.2788,1.6968
0.0293,-0.0096,0.7977,-33.8135,107.7881,-47.7295,12.8052,-23.2788,1.6968
0.0253,-0.0294,0.6829,-29.4800,105.9570,-48.7061,12.8052,-23.2788,1.6968
0.0333,-0.0521,0.6080,-25.8179,99.9756,-49.8657,11.1938,-22.4854,-0.7080
0.0425,-0.0941,0.4530,-16.6016,96.3745,-50.1099,11.1938,-22.4854,-0.7080
0.0460,-0.1667,0.4304,-10.5591,92.0410,-50.7813,11.1938,-22.4854,-0.7080
0.0442,-0.2322,0.3983,-1.0986,83.6792,-50.5371,11.1938,-22.4854,-0.7080
0.0657,-0.4172,0.3848,1.7700,79.5288,-49.5605,12.1216,-22.8027,-3.1494
0.0648,-0.4878,0.3661,2.7466,75.7446,-46.8140,12.1216,-22.8027,-3.1494
0.0734,-0.5319,0.3383,4.2725,72.1436,-43.0298,12.1216,-22.8027,-3.1494
0.0892,-0.5515,0.3115,9.0942,64.1479,-34.4238,12.1216,-22.8027,-3.1494
0.1208,-0.5962,0.2767,11.2305,60.0586,-30.1514,12.1216,-22.8027,-3.1494
0.1472,-0.5935,0.2253,11.7798,56.2134,-26.5503,15.9180,-22.5708,-4.4556
0.1577,-0.6366,0.2075,9.1553,48.1567,-20.6299,15.9180,-22.5708,-4.4556
0.1846,-0.7025,0.1689,10.7422,43.9453,-15.9302,15.9180,-22.5708,-4.4556
0.1910,-0.7289,0.1479,12.4512,39.6729,-11.0474,15.9180,-22.5708,-4.4556
0.2097,-0.7798,0.1375,9.5825,31.2500,-1.2817,18.4692,-22.8760,-4.5776
0.2217,-0.7905,0.1129,7.6904,27.7710,4.0894,18.4692,-22.8760,-4.5776
0.2393,-0.8140,0.0808,6.7749,23.8647,8.8501,18.4692,-22.8760,-4.5776
0.2338,-0.8376,0.0347,4.8218,14.5874,19.8975,18.4692,-22.8760,-4.5776
0.2491,-0.8635,-0.1017,4.9438,8.4229,25.6958,18.4692,-22.8760,-4.5776
0.2454,-0.8796,-0.1055,9.8267,0.8545,31.9824,19.5923,-22.9980,-4.9194
0.2549,-0.8721,-0.0505,11.3525,-13.7329,45.9595,19.5923,-22.9980,-4.9194
0.2554,-0.8619,0.0983,11.5356,-20.9961,53.7109,19.5923,-22.9980,-4.9194
0.2574,-0.8102,0.1652,10.3149,-27.2827,61.9507,19.5923,-22.9980,-4.9194
0.2540,-0.7408,0.2788,12.4512,-38.2080,77.3926,17.7856,-23.2910,-2.1973
0.2410,-0.5955,0.4241,12.0239,-42.3584,84.2285,17.7856,-23.2910,-2.1973
0.2234,-0.4817,0.4664,11.2915,-45.7764,90.1489,17.7856,-23.2910,-2.1973
0.2050,-0.3827,0.5497,19.0430,-51.6968,98.8770,17.7856,-23.2910,-2.1973
0.1901,-0.1582,0.6509,19.6533,-53.7109,101.0132,17.7856,-23.2910,-2.1973
0.1925,-0.0671,0.7002,18.8599,-55.0537,101.3794,16.9678,-23.3398,-1.6357
0.1937,-0.0122,0.7783,18.4937,-56.4575,100.3418,16.9678,-23.3398,-1.6357
0.1749,0.0178,0.8549,15.1978,-57.7393,97.9004,16.9678,-23.3398,-1.6357
0.2003,0.0629,0.9723,15.9302,-57.6782,97.2290,16.9678,-23.3398,-1.6357
0.1931,0.0696,1.0035,17.2729,-57.4341,96.9238,16.9678,-23.3398,-1.6357
0.1815,0.1001,1.0564,20.3247,-57.0068,96.9849,16.8579,-24.7559,0.8667
0.1782,0.1492,1.0536,23.5596,-54.6875,96.6797,16.8579,-24.7559,0.8667
0.1694,0.2698,0.9863,22.7661,-54.3823,95.1538,16.8579,-24.7559,0.8667
0.1593,0.2770,0.9800,24.5361,-54.8096,92.8345,16.8579,-24.7559,0.8667
0.1724,0.3033,0.9834,25.9399,-56.7627,88.2568,17.7490,-27.6611,1.6846
0.1758,0.2632,1.0667,27.4048,-57.9834,86.3647,17.7490,-27.6611,1.6846
0.1777,0.2474,1.1516,28.1372,-58.8379,85.5103,17.7490,-27.6611,1.6846
0.1714,0.3010,1.2649,30.7007,-59.3872,85.9985,17.7490,-27.6611,1.6846
0.1761,0.3842,1.4231,28.2593,-56.3965,85.3271,17.7490,-27.6611,1.6846
0.1790,0.5068,1.5303,28.0151,-53.8940,84.7778,16.7969,-29.9683,0.9766
0.1851,0.6146,1.6378,26.8555,-50.7202,83.5571,16.7969,-29.9683,0.9766
0.1652,0.7191,1.6604,15.9302,-39.8560,77.5757,16.7969,-29.9683,0.9766
0.1837,0.8572,1.5814,13.6108,-34.4849,72.1436,16.7969,-29.9683,0.9766
0.2046,0.9287,1.5479,10.6201,-29.6631,66.4673,15.3687,-32.4463,-1.7090
0.2146,0.9935,1.5005,9.1553,-21.3623,55.0537,15.3687,-32.4463,-1.7090
0.2281,1.1075,1.4542,11.2915,-17.7612,48.0957,15.3687,-32.4463,-1.7090
0.2375,1.1533,1.4225,11.4136,-13.8550,40.7104,15.3687,-32.4463,-1.7090
0.2415,1.1757,1.3741,7.4463,-7.0190,23.1934,15.3687,-32.4463,-1.7090
0.2422,1.1176,1.2631,7.9956,-4.4556,13.5498,14.1846,-32.4951,-2.6001
0.2391,1.0430,1.1958,7.9346,-2.8076,4.3335,14.1846,-32.4951,-2.6001
0.2335,0.9825,1.1073,8.0566,-1.1597,-7.9346,14.1846,-32.4951,-2.6001
0.2289,0.8739,0.9817,8.6670,-1.2817,-13.7329,14.1846,-32.4951,-2.6001
0.2162,0.8220,0.9441,8.6670,-2.0142,-19.1650,14.7949,-32.6172,-3.2715
0.1987,0.7766,0.9198,7.1411,-3.7231,-28.3813,14.7949,-32.6172,-3.2715
0.1815,0.7245,0.9210,7.9346,-5.1880,-32.0435,14.7949,-32.6172,-3.2715
0.1799,0.7158,0.9369,8.6670,-6.3477,-35.7056,14.7949,-32.6172,-3.2715
0.1676,0.6920,0.9536,8.6670,-7.8125,-43.5791,14.7949,-32.6172,-3.2715
0.1437,0.6710,1.0007,8.6670,-7.8735,-47.4854,16.3086,-31.2256,-3.7598
0.1340,0.6753,1.0303,9.2773,-7.6904,-51.7578,16.3086,-31.2256,-3.7598
0.1246,0.6628,1.0562,10.3760,-7.1411,-56.3354,16.3086,-31.2256,-3.7598
0.1165,0.6187,1.0542,10.7422,-4.8218,-66.6504,16.3086,-31.2256,-3.7598
0.0803,0.4858,1.0066,9.2773,-3.9673,-71.1670,17.3950,-28.8452,-2.3804
0.0686,0.4360,1.0060,7.5073,-3.6011,-74.4629,17.3950,-28.8452,-2.3804
0.0623,0.4000,1.0094,4.8828,-3.1738,-93.0176,17.3950,-28.8452,-2.3804
0.0592,0.3130,0.9918,3.9673,-2.2583,-82.2144,17.3950,-28.8452,-2.3804
0.0618,0.2664,0.9608,4.2725,-1.7700,-84.1064,17.3950,-28.8452,-2.3804
0.0681,0.2244,0.9293,3.1738,-1.5259,-86.7920,17.6758,-25.3174,-2.4170
0.0768,0.1852,0.8699,2.0142,-2.0752,-87.7075,17.6758,-25.3174,-2.4170
0.0930,0.1820,0.8625,1.2817,-2.9297,-88.6841,17.6758,-25.3174,-2.4170
0.0946,0.1708,0.8788,0.9155,-5.1880,-91.9189,17.6758,-25.3174,-2.4170
0.0917,0.0704,0.9117,2.1973,-6.1646,-93.7500,17.1753,-23.1812,-1.8066
0.0830,-0.0067,0.9481,2.9297,-7.0801,-95.3979,17.1753,-23.1812,-1.8066
0.0730,-0.0785,0.9896,5.3101,-8.6670,-95.8252,17.1753,-23.1812,-1.8066
0.0720,-0.2041,1.2026,0.1831,-7.9956,-95.8252,17.1753,-23.1812,-1.8066
0.0522,-0.2965,1.2958,-3.2959,-5.9814,-95.7031,17.1753,-23.1812,-1.8066
0.0577,-0.3923,1.3458,-5.3711,0.3052,-92.9565,16.2231,-22.4854,-1.8799
0.0737,-0.5624,1.3044,-6.5308,4.5166,-90.0879,16.2231,-22.4854,-1.8799
0.0841,-0.6450,1.2208,-9.2163,8.4839,-86.9751,16.2231,-22.4854,-1.8799
0.0948,-0.7140,1.1174,-9.9487,12.5122,-78.2471,16.2231,-22.4854,-1.8799
0.1208,-0.8398,0.8850,-8.9111,12.2681,-73.1201,16.0278,-23.3521,-1.4771
0.1321,-0.8949,0.8069,-7.6904,10.4980,-67.3218,16.0278,-23.3521,-1.4771
0.1439,-0.9229,0.7810,-3.1128,4.2725,-52.4292,16.0278,-23.3521,-1.4771
0.1721,-0.9556,0.7904,1.0986,0.7324,-45.2881,16.0278,-23.3521,-1.4771
0.1871,-0.9530,0.8351,4.3945,-2.0142,-37.9028,16.0278,-23.3521,-1.4771
0.1935,-0.9220,0.8813,6.3477,-5.2490,-23.0103,16.1133,-23.0713,-1.1719
0.1993,-0.8024,0.9622,7.3853,-6.2256,-16.4795,16.1133,-23.0713,-1.1719
0.2064,-0.7391,0.9944,7.5073,-6.8970,-10.5591,16.1133,-23.0713,-1.1719
0.2122,-0.6714,1.0297,8.9111,-7.1411,-1.2817,16.1133,-23.0713,-1.1719
0.2220,-0.5320,1.0875,9.0332,-6.3477,2.8687,15.6738,-22.8516,-1.3428
0.2273,-0.4630,1.1019,9.0332,-5.0659,6.5308,15.6738,-22.8516,-1.3428
0.2295,-0.3927,1.1018,8.7891,-2.6245,12.1460,15.6738,-22.8516,-1.3428
0.2426,-0.2513,1.1095,8.7891,-1.2207,13.6719,15.6738,-22.8516,-1.3428
0.2445,-0.2053,1.0796,7.8125,0.4883,14.1602,15.6738,-22.8516,-1.3428
