aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
0.1422,0.1755,0.4000,13.4888,-132.6294,-11.4136,10.9985,-25.7935,-6.5308
0.0872,0.2158,0.7184,16.3574,-136.2915,-13.1226,10.9985,-25.7935,-6.5308
0.0856,0.2080,0.8440,19.4702,-137.8174,-15.3198,10.9985,-25.7935,-6.5308
0.0782,0.1500,0.9220,25.9399,-136.3525,-20.9351,10.9985,-25.7935,-6.5308
0.0646,-0.0834,0.8337,24.9023,-134.7046,-23.1934,7.3975,-25.6958,-7.4585
0.0321,-0.2117,0.6642,19.3481,-134.3384,-24.0479,7.3975,-25.6958,-7.4585
-0.0310,-0.2745,0.4653,2.4414,-141.4185,-20.5078,7.3975,-25.6958,-7.4585
-0.2458,-0.2906,0.3833,1.4038,-150.5127,-17.2729,7.3975,-25.6958,-7.4585
-0.3252,-0.2427,0.6172,7.6904,-161.0718,-13.4277,7.3975,-25.6958,-7.4585
-0.3795,-0.1718,0.9213,28.1372,-174.3164,-8.7891,2.8198,-26.4771,-7.3242
-0.4473,-0.1300,1.4465,32.8979,-175.5981,-8.2397,2.8198,-26.4771,-7.3242
-0.4540,-0.1094,1.7217,31.9214,-174.0112,-7.9956,2.8198,-26.4771,-7.3242
-0.4517,-0.0461,1.9791,21.3013,-161.3770,-7.3242,2.8198,-26.4771,-7.3242
-0.4685,0.1129,2.3071,14.4043,-151.3672,-8.1787,-2.1362,-26.9165,-9.0576
-0.4569,0.2080,2.4420,9.8877,-140.0146,-9.6436,-2.1362,-26.9165,-9.0576
-0.4521,0.2926,2.5909,-11.1084,-114.3799,-16.4185,-2.1362,-26.9165,-9.0576
-0.4336,0.3271,2.9928,-3.2349,-99.0601,-21.3623,-2.1362,-26.9165,-9.0576
-0.4254,0.2782,3.1895,-4.5166,-81.3599,-26.0620,-2.1362,-26.9165,-9.0576
-0.4106,0.2047,3.3392,-5.7373,-38.4521,-32.9590,-4.4922,-27.3926,-8.7280
-0.3843,-0.0116,3.3757,-7.5684,-15.3198,-34.9731,-4.4922,-27.3926,-8.7280
-0.3770,-0.1263,3.2487,-8.7891,7.0801,-35.2783,-4.4922,-27.3926,-8.7280
-0.3890,-0.1938,3.0624,-13.5498,48.4009,-31.3110,-4.4922,-27.3926,-8.7280
-0.4080,-0.2648,2.6268,-14.0381,65.6738,-28.3203,-2.1118,-28.4180,-9.2407
-0.4064,-0.2715,2.4066,-14.5264,80.4443,-25.1465,-2.1118,-28.4180,-9.2407
-0.3971,-0.2476,2.2128,-17.5171,102.5391,-18.7988,-2.1118,-28.4180,-9.2407
-0.3890,-0.1298,1.9714,-18.3716,111.0229,-16.7236,-2.1118,-28.4180,-9.2407
-0.3870,-0.0852,1.8890,-17.1509,118.6523,-15.3198,-2.1118,-28.0151,-8.7769
-0.3755,-0.0631,1.8126,-15.8081,131.9580,-14.0381,1.5381,-28.0151,-8.7769
-0.3407,-0.0503,1.6312,-19.8364,138.3057,-13.9160,1.5381,-28.0151,-8.7769
-0.3339,-0.0461,1.5420,-25.7568,143.9819,-13.9771,1.5381,-28.0151,-8.7769
-0.3280,-0.0558,1.4641,-32.1655,153.0151,-13.8550,1.5381,-28.0151,-8.7769
-0.3116,-0.0824,1.3755,-34.5459,156.4331,-13.6108,6.1157,-27.7832,-6.3599
-0.2832,-0.0748,1.3445,-36.3159,160.0342,-13.6719,6.1157,-27.7832,-6.3599
-0.2717,-0.0481,1.2816,-34.9121,167.8467,-13.3057,6.1157,-27.7832,-6.3599
-0.2354,0.0076,1.1122,-35.9497,171.0205,-13.9771,6.1157,-27.7832,-6.3599
-0.2101,0.0228,1.0115,-34.5459,173.5229,-14.9536,6.1157,-28.2837,-6.3477
-0.1799,0.0486,0.8932,-29.7852,175.1709,-16.6626,10.5957,-28.2837,-6.3477
-0.1073,0.0896,0.6876,-25.2075,174.9878,-17.8833,10.5957,-28.2837,-6.3477
-0.0734,0.0917,0.5830,-25.2686,173.5840,-19.3481,10.5957,-28.2837,-6.3477
-0.0426,0.0806,0.4867,-26.7944,171.3257,-22.2168,10.5957,-28.2837,-6.3477
0.0493,0.0602,0.3600,-40.7715,163.8184,-22.7661,16.0889,-27.6978,-4.7607
0.0767,0.0649,0.2767,-43.8232,159.7290,-24.0479,16.0889,-27.6978,-4.7607
0.1614,0.0784,0.1825,-40.9546,149.5361,-26.7944,16.0889,-27.6978,-4.7607
0.2498,0.0753,-0.0151,-38.1470,143.0054,-28.2593,16.0889,-27.6978,-4.7607
0.3054,0.1003,-0.0656,-38.1470,135.2539,-29.4189,19.9829,-28.8208,-2.1118
0.3405,0.0941,-0.1328,-27.4658,119.2017,-31.4941,19.9829,-28.8208,-2.1118
0.4327,0.0757,-0.2529,-27.7710,110.5957,-32.3486,19.9829,-28.8208,-2.1118
0.4468,0.0596,-0.3031,-30.6396,101.3184,-33.3252,19.9829,-28.8208,-2.1118
0.4846,0.0425,-0.3601,-29.6021,91.5527,-34.4849,19.9829,-28.8208,-2.1118
0.5593,-0.0261,-0.4956,-18.7378,70.4346,-34.1187,23.7793,-28.8940,-0.3540
0.5807,-0.0337,-0.5177,-16.0522,58.4717,-33.1421,23.7793,-28.8940,-0.3540
0.6047,-0.0214,-0.5211,-10.3149,34.1187,-30.3345,23.7793,-28.8940,-0.3540
0.6461,-0.0035,-0.4910,-9.3994,22.5830,-29.1138,23.7793,-28.8940,-0.3540
0.6486,0.0251,-0.4652,-11.1694,11.5356,-28.2593,25.1709,-28.8818,-0.5005
0.6379,0.0668,-0.4265,-7.5684,-8.2397,-27.6489,25.1709,-28.8818,-0.5005
0.6152,0.0947,-0.3195,-3.0518,-17.3950,-28.1372,25.1709,-28.8818,-0.5005
0.5937,0.0946,-0.2583,-0.7324,-25.8179,-29.0527,25.1709,-28.8818,-0.5005
0.5684,0.0919,-0.1882,-1.5259,-39.7949,-31.0059,25.1709,-28.8818,-0.5005
0.5208,0.0531,-0.0999,-0.7324,-45.4712,-32.1655,23.9868,-27.8687,-0.5249
0.5034,0.0336,-0.0942,-2.1973,-50.4761,-32.7148,23.9868,-27.8687,-0.5249
0.4731,0.0499,-0.1024,-6.2256,-55.4199,-32.8369,23.9868,-27.8687,-0.5249
0.4229,0.0961,-0.1450,-9.4604,-66.2842,-33.0200,23.9868,-27.8687,-0.5249
0.3888,0.1123,-0.1589,-11.5967,-72.2046,-33.3252,22.8271,-27.2705,-1.0132
0.3602,0.1372,-0.1743,-14.9536,-85.8154,-33.6914,22.8271,-27.2705,-1.0132
0.2781,0.1929,-0.1705,-12.0850,-93.1396,-34.1187,22.8271,-27.2705,-1.0132
0.2449,0.2173,-0.1638,-8.0566,-100.8911,-34.7900,22.8271,-27.2705,-1.0132
0.2208,0.2418,-0.1514,1.9531,-117.0654,-36.8652,22.8271,-27.2705,-1.0132
0.0992,0.3380,-0.0010,3.7842,-125.3662,-38.8184,20.4956,-26.5015,-2.2827
0.0483,0.3568,0.0917,9.3384,-132.5684,-41.9312,20.4956,-26.5015,-2.2827
-0.0206,0.3629,0.1914,22.6440,-144.8364,-50.2319,20.4956,-26.5015,-2.2827

-0.3694,-0.2928,2.3665,-24.5972,42.7246,-20.3247,-11.7187,-17.9199,-10.1196
-0.3911,-0.3102,2.2863,-26.6724,56.5796,-19.4092,-11.7187,-17.9199,-10.1196
-0.4081,-0.3285,2.2084,-25.2686,80.8105,-16.9678,-11.7187,-17.9199,-10.1196
-0.4420,-0.3638,2.0723,-21.6675,91.4917,-15.4419,-11.7187,-17.9199,-10.1196
-0.4548,-0.3773,1.9944,-15.9302,101.3794,-13.5498,-11.7187,-17.9199,-10.1196
-0.4678,-0.4045,1.9071,-1.5259,118.7134,-9.1553,-7.7881,-19.0918,-10.3394
-0.4595,-0.4698,1.8209,2.8076,126.0986,-6.2866,-7.7881,-19.0918,-10.3394
-0.4491,-0.4801,1.8123,4.8828,133.6670,-3.5400,-7.7881,-19.0918,-10.3394
-0.4382,-0.4883,1.8044,5.9814,149.9023,2.0142,-7.7881,-19.0918,-10.3394
-0.4272,-0.4259,1.6788,-3.6011,158.7524,4.8218,-2.4048,-18.5425,-10.4370
-0.4277,-0.3588,1.5621,-10.8643,166.9312,6.7749,-2.4048,-18.5425,-10.4370
-0.4324,-0.3148,1.4167,-17.5781,180.4199,7.9956,-2.4048,-18.5425,-10.4370
-0.3788,-0.3295,1.0897,-20.0195,184.5093,7.8125,-2.4048,-18.5425,-10.4370
-0.3381,-0.3473,0.9403,-23.2544,186.9507,8.0566,-2.4048,-18.5425,-10.4370
-0.2966,-0.3600,0.8174,-29.3579,186.5234,10.1318,4.3213,-19.2017,-10.2173
-0.2328,-0.3148,0.6818,-33.1421,184.5703,11.2305,4.3213,-19.2017,-10.2173
-0.2046,-0.2727,0.6265,-32.3486,182.3730,12.0850,4.3213,-19.2017,-10.2173
-0.1400,-0.2421,0.5229,-14.0381,177.0630,13.4888,4.3213,-19.2017,-10.2173
-0.0126,-0.1719,0.2479,-11.9629,173.4009,13.9771,10.8398,-19.3481,-8.8135
0.0073,-0.1262,0.1414,-11.6577,167.9687,14.0381,10.8398,-19.3481,-8.8135
0.0693,-0.1041,0.0391,-13.4277,160.9497,12.9395,10.8398,-19.3481,-8.8135
0.1741,-0.0328,-0.1100,-20.7520,145.0195,11.5967,10.8398,-19.3481,-8.8135
0.2352,0.0062,-0.1853,-22.5830,136.4746,9.7656,10.8398,-19.3481,-8.8135
0.2812,0.0154,-0.2736,-22.3999,127.4414,4.9438,14.9902,-20.0317,-6.9092
0.3871,-0.0021,-0.4989,-20.8130,108.0933,2.5635,14.9902,-20.0317,-6.9092
0.4260,-0.0081,-0.6207,-22.1558,96.5576,0.6104,14.9902,-20.0317,-6.9092
0.4659,-0.0067,-0.7351,-23.0103,67.8711,-2.4414,14.9902,-20.0317,-6.9092
0.5442,0.0267,-0.9561,-20.6909,53.7109,-3.1738,17.9321,-20.9351,-7.1167
0.5656,0.0566,-1.0210,-18.6157,36.6821,-3.8452,17.9321,-20.9351,-7.1167
0.5752,0.0869,-1.0417,-15.3198,1.2817,-6.6528,17.9321,-20.9351,-7.1167
0.5732,0.1543,-0.9891,-13.9160,-15.8081,-8.4839,17.9321,-20.9351,-7.1167
0.5494,0.1621,-0.9044,-11.9019,-32.8979,-11.1084,17.9321,-20.9351,-7.1167
0.5181,0.1683,-0.7761,-11.2305,-64.3921,-16.4185,17.3462,-20.6665,-7.4951
0.4747,0.1801,-0.4955,-10.0708,-77.6367,-19.2261,17.3462,-20.6665,-7.4951
0.4496,0.1956,-0.3655,-8.7891,-89.4165,-21.7896,17.3462,-20.6665,-7.4951
0.4224,0.1934,-0.2614,-4.2114,-108.8867,-27.7100,17.3462,-20.6665,-7.4951
0.3523,0.1515,-0.0717,-0.4272,-117.4316,-30.6396,13.6719,-20.5078,-7.4585
0.2885,0.1122,0.0170,2.0752,-125.2441,-33.6914,13.6719,-20.5078,-7.4585
0.2468,0.0710,0.1116,6.0425,-139.6484,-38.6963,13.6719,-20.5078,-7.4585
0.1487,-0.0647,0.2931,8.4839,-146.0571,-40.5884,13.6719,-20.5078,-7.4585
0.0989,-0.1420,0.3643,12.2070,-151.9775,-41.5649,13.6719,-20.5078,-7.4585
0.0225,-0.2041,0.4453,15.8081,-163.5742,-41.3818,8.7036,-20.7764,-9.3262
-0.1364,-0.3456,0.7557,20.0195,-168.9453,-40.3442,8.7036,-20.7764,-9.3262
-0.2106,-0.4137,0.9694,23.1323,-173.0347,-38.3911,8.7036,-20.7764,-9.3262
-0.2552,-0.4647,1.2566,25.2686,-175.3540,-32.8979,8.7036,-20.7764,-9.3262
-0.2775,-0.4934,1.8801,29.1138,-171.4478,-29.6021,3.7109,-20.0439,-9.4482
-0.3104,-0.5249,2.1025,31.7993,-164.0625,-26.7944,3.7109,-20.0439,-9.4482
-0.3082,-0.5449,2.4135,13.1836,-141.6016,-20.8740,3.7109,-20.0439,-9.4482
-0.2703,-0.3901,3.1676,-2.2583,-125.2441,-18.3105,3.7109,-20.0439,-9.4482
-0.2317,-0.2788,3.5581,-13.6108,-104.7363,-16.9067,0.5859,-20.6177,-8.7158
-0.1967,-0.2177,3.8582,-17.3950,-49.6826,-15.9912,0.1099,-20.6177,-8.7158
-0.1720,-0.2825,3.9551,-12.7563,-18.4326,-15.8691,0.1099,-20.6177,-8.7158
-0.1743,-0.3574,3.7510,-11.7187,12.1460,-15.0757,0.1099,-20.6177,-8.7158
-0.2050,-0.3903,3.4456,-31.1279,66.1621,-10.6812,0.1099,-20.6177,-8.7158
-0.2694,-0.3623,2.7866,-23.2544,87.1582,-8.3618,1.8555,-21.0327,-9.6802
-0.2814,-0.3445,2.4752,-24.4141,104.6753,-6.2256,1.8555,-21.0327,-9.6802
-0.2806,-0.3284,2.1782,-22.7661,128.9062,-3.1128,1.8555,-21.0327,-9.6802
-0.2578,-0.2675,1.6989,-21.2402,136.7798,-1.9531,1.8555,-21.0327,-9.6802
-0.2372,-0.2173,1.5663,-20.9961,142.0898,-0.5493,5.9692,-21.4722,-8.7646
-0.2241,-0.1907,1.5195,-19.5313,149.5361,0.4883,5.9692,-21.4722,-8.7646
-0.1886,-0.2131,1.5173,-19.4092,154.1138,1.2817,5.9692,-21.4722,-8.7646
-0.1768,-0.2040,1.4934,-20.6909,159.1187,2.3193,5.9692,-21.4722,-8.7646
-0.1880,-0.1819,1.4519,-28.5645,170.7153,3.1738,5.9692,-21.4722,-8.7646
-0.1807,-0.1710,1.3542,-32.4097,176.6968,3.1738,11.9263,-21.8506,-7.9224
-0.1582,-0.1217,1.2408,-35.8887,182.7393,3.2959,11.9263,-21.8506,-7.9224
-0.1542,-0.0281,1.0801,-40.2222,188.2935,0.9766,11.9263,-21.8506,-7.9224
-0.0979,0.1012,0.6381,-44.9829,195.1904,-2.0752,11.9263,-21.8506,-7.9224
-0.0514,0.0984,0.4380,-42.9688,194.5801,-5.0659,18.0542,-22.4976,-5.1270
-0.0112,0.0767,0.2955,-40.2222,186.3403,-11.1084,18.0542,-22.4976,-5.1270
0.1115,0.0659,0.0858,-38.9404,180.4199,-13.4277,18.0542,-22.4976,-5.1270
0.1893,0.0577,-0.0311,-37.5977,174.2554,-15.5640,18.0542,-22.4976,-5.1270
0.2526,0.0428,-0.1443,-36.9873,158.8745,-19.3481,18.0542,-22.4976,-5.1270
0.3849,0.0479,-0.4199,-34.1797,150.0244,-20.9351,23.0713,-22.9980,-3.0273
0.4567,0.0438,-0.5538,-34.1797,139.8926,-22.5220,23.0713,-22.9980,-3.0273
0.5259,0.0458,-0.6902,-43.9453,115.5396,-25.6348,23.0713,-22.9980,-3.0273
0.6293,0.0659,-0.8995,-48.0347,101.5015,-27.0386,23.0713,-22.9980,-3.0273
0.6863,0.0864,-0.9935,-48.6450,86.1206,-28.1982,26.6846,-24.0112,-1.7578
0.7334,0.1284,-1.0948,-50.4150,69.9463,-29.4800,26.6846,-24.0112,-1.7578
0.7690,0.2095,-1.2484,-55.3589,34.5459,-33.3862,26.6846,-24.0112,-1.7578
0.7732,0.2461,-1.2880,-56.8237,15.6860,-35.8276,26.6846,-24.0112,-1.7578
0.7732,0.1647,-1.2975,-57.9224,-3.2959,-39.6118,26.6846,-24.0112,-1.7578
0.7058,0.3298,-1.2046,-70.2515,-41.6260,-41.4429,26.8799,-25.4395,-0.5371
0.6780,0.3798,-1.1454,-64.8804,-60.7910,-43.5181,26.8799,-25.4395,-0.5371
0.6240,0.4293,-1.0726,-62.1948,-79.3457,-49.7437,26.8799,-25.4395,-0.5371
0.4911,0.5347,-0.9932,-63.3545,-112.4878,-53.5889,26.8799,-25.4395,-0.5371
0.4001,0.5529,-0.9647,-62.6221,-128.2959,-58.1665,24.4507,-24.9390,-2.0142
0.2932,0.5660,-0.9165,-53.5278,-160.9497,-68.5425,24.4507,-24.9390,-2.0142
0.0454,0.6205,-0.7422,-42.9688,-176.8188,-73.1812,24.4507,-24.9390,-2.0142
-0.0754,0.6414,-0.6273,-33.9966,-192.0776,-78.5522,24.4507,-24.9390,-2.0142
-0.2339,0.5745,-0.4943,-13.3057,-219.3604,-91.8579,24.4507,-24.9390,-2.0142
-0.4814,0.3104,-0.1254,-1.7090,-231.2012,-97.5952,18.9941,-23.3643,-4.2603
-0.5555,0.2087,0.0892,7.1411,-240.9668,-101.6846,18.9941,-23.3643,-4.2603
-0.6086,0.1660,0.2711,11.0474,-251.4038,-106.8726,18.9941,-23.3643,-4.2603
-0.7911,0.1749,0.3590,4.2725,-253.4180,-109.3750,18.9941,-23.3643,-4.2603
-0.9819,0.1929,0.3312,-5.0049,-256.4087,-112.2437,12.1704,-21.9238,-4.8828
-1.1727,0.1277,0.3660,-6.5308,-270.6299,-119.8730,12.1704,-21.9238,-4.8828
-1.3799,-0.2601,1.1187,24.0479,-278.5034,-122.0703,12.1704,-21.9238,-4.8828
-1.2827,-0.4397,1.5682,50.1099,-280.3345,-122.4976,12.1704,-21.9238,-4.8828
-1.4138,-0.5984,2.0264,82.5806,-263.6719,-119.9951,12.1704,-21.9238,-6.5063
-1.0792,-0.8887,2.5826,93.2617,-244.9951,-116.7603,6.6040,-19.8975,-6.5063
-0.9243,-0.8859,2.5714,78.7354,-222.6562,-111.5723,6.6040,-19.8975,-6.5063
-0.7706,-0.7830,2.2506,34.1187,-181.2744,-98.8770,6.6040,-19.8975,-6.5063
-0.7893,-0.3059,1.4518,15.2588,-169.7998,-94.1162,6.6040,-19.8975,-6.5063
-0.8529,-0.0631,1.1469,10.4370,-164.2456,-92.4683,3.7720,-19.9585,-10.1562
-0.9276,0.0311,1.0813,13.1226,-165.6494,-100.6470,3.7720,-19.9585,-10.1562
-1.0072,-0.3060,1.5089,17.5781,-165.6494,-106.6895,3.7720,-19.9585,-10.1562
-0.9730,-0.6570,1.8832,21.2402,-162.2925,-109.6802,3.7720,-19.9585,-10.1562
-0.9244,-0.9462,2.1495,28.3203,-142.1509,-100.7690,-0.7690,-14.9658,-13.2935
-0.7739,-1.2286,2.3699,26.3062,-127.2583,-90.9424,-0.7690,-14.9658,-13.2935
-0.7341,-1.2474,2.2860,21.0571,-111.4502,-79.5288,-0.7690,-14.9658,-13.2935
-0.7211,-1.1963,2.1685,8.1787,-83.9844,-55.6030,-0.7690,-14.9658,-13.2935
-0.7345,-1.0081,2.0992,5.4932,-72.8149,-45.2881,-0.7690,-14.9658,-13.2935
-0.7358,-0.9202,2.1373,4.8828,-61.8286,-36.4380,-5.0049,-13.4521,-10.5713
-0.7351,-0.8621,2.1643,0.9155,-38.0859,-23.4375,-5.0049,-13.4521,-10.5713
-0.7191,-0.8962,2.2212,0.0610,-25.5127,-17.3340,-5.0049,-13.4521,-10.5713
-0.7075,-0.9086,2.2192,2.3193,-12.7563,-10.3149,-5.0049,-13.4521,-10.5713
-0.7003,-0.8767,2.2067,2.5635,12.0850,3.6621,-5.6274,-13.7451,-10.5957
-0.7081,-0.7644,2.1293,1.4648,25.0244,10.1318,-5.6274,-13.7451,-10.5957
-0.7198,-0.7220,2.0636,2.6245,37.5366,15.9302,-5.6274,-13.7451,-10.5957

-0.1300,0.6783,2.6681,12.6953,-4.5166,-1.4038,6.9702,-41.5894,-1.6235
-0.1383,0.7123,2.9246,12.0239,14.3433,-3.8452,7.2388,-41.3330,-2.4658
-0.1826,0.7462,3.0974,7.8735,64.6362,-10.0098,7.2388,-41.3330,-2.4658
-0.3776,0.6285,3.3577,23.0713,91.7969,-12.4512,7.2388,-41.3330,-2.4658
-0.3818,0.5676,3.5216,38.0859,119.3237,-13.0005,7.2388,-41.3330,-2.4658
-0.4690,0.4978,3.7200,52.1851,181.0913,-9.0332,7.2388,-41.3330,-2.4658
-0.8278,0.3788,3.8207,35.7666,217.1631,-5.6763,11.0229,-38.9526,-2.6978
-0.9329,0.3679,3.6514,17.8223,253.3569,-2.6855,11.0229,-38.9526,-2.6978
-1.0900,0.4130,3.3416,-14.8315,321.5942,1.2817,11.0229,-38.9526,-2.6978
-1.3129,0.5460,2.4703,-24.2920,349.1211,0.9766,11.0229,-38.9526,-2.6978
-1.3922,0.5890,1.9999,-32.1045,370.3003,-1.1597,19.3604,-38.9648,5.8838
-1.4364,0.6310,1.5521,-32.5928,393.4937,-7.6904,19.3604,-38.9648,5.8838
-1.4108,0.8278,0.7981,-26.0010,396.3623,-12.2070,19.3604,-38.9648,5.8838
-1.3513,0.9293,0.4257,-13.4277,394.4092,-18.0054,19.3604,-38.9648,5.8838
-1.2012,0.9772,0.0179,-21.4844,376.2207,-33.7524,19.3604,-38.9648,5.8838
-0.8865,0.8293,-0.7059,-30.9448,358.3984,-43.3350,25.1953,-39.5264,12.3779
-0.7407,0.6853,-0.9438,-28.5645,335.7544,-51.4526,25.1953,-39.5264,12.3779
-0.5760,0.5548,-1.0873,-14.2822,284.1797,-56.5796,25.1953,-39.5264,12.3779
-0.3538,0.3466,-1.1278,21.3623,258.3618,-55.2368,25.1953,-39.5264,12.3779
-0.2321,0.2734,-1.1334,29.9072,234.4971,-52.0020,29.3335,-38.8916,16.7358
-0.1022,0.2296,-1.1875,-2.9907,188.8428,-44.4946,29.3335,-38.8916,16.7358
0.1039,0.1659,-1.3212,-10.1929,166.4429,-40.7715,29.3335,-38.8916,16.7358
0.1951,0.1173,-1.3301,-10.1929,144.4702,-37.1704,29.3335,-38.8916,16.7358
0.2598,0.0348,-1.2688,14.8315,100.8911,-28.9917,29.3335,-38.8916,19.8608
0.2861,-0.1138,-1.0117,28.6865,81.7261,-23.2544,31.0669,-38.1592,19.8486
0.2936,-0.1613,-0.9357,33.8745,65.7959,-16.3574,31.0669,-38.1592,19.8486
0.2903,-0.1703,-0.9232,25.2686,38.7573,-1.6479,31.0669,-38.1592,19.8486
0.3101,-0.0797,-0.9344,24.2920,25.5737,5.4932,31.0669,-38.1592,19.8486
0.3419,-0.0125,-0.9313,28.1372,12.4512,11.9629,31.0059,-38.2446,20.9351
0.3630,0.0507,-0.9149,33.4473,-0.3052,16.6016,31.0059,-38.2446,20.9351
0.3801,0.0981,-0.8824,46.3867,-27.0386,21.4233,31.0059,-38.2446,20.9351
0.4259,0.0991,-0.7800,48.1567,-40.7104,22.2168,31.0059,-38.2446,20.9351
0.3986,0.0493,-0.7089,49.8657,-54.1382,23.0713,31.0059,-38.2446,20.9351
0.3353,-0.0083,-0.6406,54.6875,-76.5381,27.7710,29.9316,-38.3423,18.7378
0.2692,-0.1060,-0.6423,55.4199,-85.9985,31.7993,29.9316,-38.3423,18.7378
0.2467,-0.1149,-0.6527,55.5420,-96.5576,36.9263,29.9316,-38.3423,18.7378
0.2072,-0.0941,-0.6136,58.5938,-121.3379,47.4243,29.9316,-38.3423,18.7378
0.1671,-0.0353,-0.4845,60.8521,-132.6904,51.3916,28.0640,-38.7451,14.0625
0.1433,-0.0374,-0.4177,62.7441,-144.4092,54.1382,28.0640,-38.7451,14.0625
0.0804,-0.0464,-0.3414,66.4673,-168.9453,59.9976,28.0640,-38.7451,14.0625
0.0392,-0.0043,-0.1451,62.6221,-180.2368,62.5000,28.0640,-38.7451,14.0625
0.0276,0.0721,0.0001,66.4673,-191.1621,65.3076,28.0640,-38.7451,14.0625
0.0371,0.1588,0.1594,76.1108,-200.4395,67.3218,24.0723,-38.5254,9.7534
0.0477,0.2078,0.3131,85.6934,-212.7075,64.3311,24.0723,-38.5254,9.7534
-0.0112,0.2476,0.7371,90.8203,-217.8345,62.3169,24.0723,-38.5254,9.7534
-0.0786,0.2845,1.0165,91.9800,-221.4355,60.7910,24.0723,-38.5254,9.7534
-0.0929,0.3495,1.2968,82.7637,-215.9424,55.9082,20.3369,-36.5845,5.2490
-0.0436,0.4829,1.7355,70.7397,-207.8247,51.5747,20.3369,-36.5845,5.2490
-0.0007,0.5211,1.9760,61.7676,-197.9980,47.1191,20.3369,-36.5845,5.2490
0.0321,0.5442,2.2190,58.8379,-173.7061,39.8560,20.3369,-36.5845,5.2490
0.0519,0.6127,2.7979,59.6313,-158.0200,36.5601,20.3369,-36.5845,5.2490
0.0581,0.6511,3.0836,65.6738,-138.5498,33.2642,16.9312,-36.3403,0.5249
0.0728,0.6808,3.2856,64.0869,-115.4175,27.2217,16.9312,-36.3403,0.5249
0.1074,0.7689,3.4227,34.2407,-61.4624,24.7803,16.9312,-36.3403,0.5249
0.1337,0.8367,3.3811,20.5688,-34.5459,22.4609,16.9312,-36.3403,0.5249
0.1667,0.9178,3.2793,10.8643,-9.3994,19.5923,15.9302,-36.6211,-0.2808
0.2291,0.9714,3.1722,7.6294,32.8369,9.5215,15.9302,-36.6211,-0.2808
0.3223,0.9352,3.0486,7.9346,51.2695,2.5024,15.9302,-36.6211,-0.2808
0.3263,0.8350,2.9974,4.6997,69.8242,-3.9673,15.9302,-36.6211,-0.2808
0.3274,0.7118,2.9249,1.4648,105.7129,-14.8315,15.9302,-36.6211,-0.2808
0.2678,0.4375,2.7889,5.8594,123.0469,-17.7002,18.4692,-35.9985,0.5493
0.2048,0.3365,2.6823,7.7515,140.4419,-18.7988,18.4692,-35.9985,0.5493
0.1599,0.2760,2.5441,9.4604,158.0200,-18.4326,18.4692,-35.9985,0.5493
0.1554,0.2300,2.3741,12.5122,190.8569,-15.5029,18.4692,-35.9985,0.5493
0.1298,0.1719,1.9917,12.8174,204.9561,-14.3433,21.4966,-35.4858,3.7231
0.0707,0.1265,1.8118,12.3291,216.7969,-13.0615,21.4966,-35.4858,3.7231
-0.0336,0.0798,1.6499,7.8735,234.9854,-8.4839,21.4966,-35.4858,3.7231
-0.1088,0.0948,1.2565,-3.7231,242.3096,-6.2256,21.4966,-35.4858,3.7231
-0.1298,0.1185,1.0094,-17.7002,247.3145,-4.9438,21.4966,-35.4858,3.7231
-0.1686,0.1254,0.7738,-27.8320,249.8779,-4.4556,24.9390,-36.0718,7.5928
-0.1749,0.1307,0.3646,-26.5503,247.8027,-4.2114,24.9390,-36.0718,7.5928
-0.1555,0.1648,0.2072,-18.0664,243.8354,-3.5400,24.9390,-36.0718,7.5928
-0.1428,0.2333,0.0559,-7.2632,229.8584,-2.5635,24.9390,-36.0718,7.5928
-0.0468,0.3713,-0.2540,-11.2305,220.2148,-3.1738,28.6987,-36.2549,12.5854
-0.0138,0.4053,-0.3979,-16.9067,208.9844,-4.8828,28.6987,-36.2549,12.5854
0.0212,0.4185,-0.5197,-20.0806,182.7393,-10.9863,28.6987,-36.2549,12.5854
0.1023,0.3722,-0.7094,-24.1699,168.2739,-14.1602,28.6987,-36.2549,12.5854
0.0897,0.3536,-0.8136,-24.7803,153.5034,-17.5171,28.6987,-36.2549,12.5854
0.1268,0.3507,-0.9230,-15.6860,124.2676,-22.8271,31.1768,-36.3892,15.3442
0.2776,0.2695,-1.1299,-11.0474,109.4360,-25.0854,31.1768,-36.3892,15.3442
0.2804,0.1852,-1.2152,-6.0425,93.7500,-26.5503,31.1768,-36.3892,15.3442
0.3280,0.0891,-1.2988,4.1504,58.8379,-26.1230,31.1768,-36.3892,15.3442
0.4802,-0.1891,-1.3479,12.3901,38.6353,-23.4375,32.4341,-36.2671,16.7725
0.4445,-0.3201,-1.2886,24.2310,17.9443,-18.7988,32.4341,-36.2671,16.7725
0.4126,-0.4435,-1.2560,41.2598,-16.1133,-6.2256,32.4341,-36.2671,16.7725
0.3959,-0.6453,-1.2662,44.3726,-33.6914,1.8921,32.4341,-36.2671,16.7725
0.3046,-0.6798,-1.2334,44.4336,-52.9175,12.5732,32.4341,-36.2671,16.7725
0.2471,-0.6610,-1.1796,46.6309,-90.6982,35.4614,31.6895,-35.5591,14.7583
0.2582,-0.6320,-1.0459,47.3633,-109.0088,45.7153,31.6895,-35.5591,14.7583
0.1726,-0.6014,-0.9196,45.1660,-126.9531,55.9692,31.6895,-35.5591,14.7583
